hromada_code,hromada_name,oblast_name,raion_name,type,lat_center,lon_center,n_settlements,square,total_popultaion_2022,urban_pct,mountain_hromada,near_seas,distance_to_russia_belarus,distance_to_eu,sum_osbb_2020,train_station,occipied_before_2022,war_zone_10_10_2022,distance_to_frontline_km,currently_occupied,frontline_as_of_date,oblast_attack_events_last8wk,oblast_attack_events_since_2025,attacks_as_of_week,documented_powerplant_damage_score,documented_powerplant_damage_basis,documented_powerplant_facilities,oblast_documented_facilities,frontline_occupation_flag,outage_strike_component_norm,outage_risk_proxy
UA61060410000092242,Хоростківська,Тернопільська,Чортківський,міська,49.2121531,25.9168525,10,183.6,13537,0.491393957302209,NA,NA,281.77337002825,117.62036024976,5,1,0,0,509.5,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA61060430000094264,Чортківська,Тернопільська,Чортківський,міська,49.0160555,25.7925191,8,151.7,36393,0.777045036133322,NA,NA,305.337462611814,100.404949708192,125,1,0,0,505.8,False,2026-09-09,0,16,2026-08-29,0,none,,,0,0.0004,0.0001
UA63020010000079018,Богодухівська,Харківська,Богодухівський,міська,50.1601711,35.5220539,78,1157.8,36348,0.489462969076703,NA,NA,22.5817022575143,650.425580851096,23,1,0,1,40.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63020030000094096,Валківська,Харківська,Богодухівський,міська,49.8305999,35.6088208,102,1018.2,29804,0.444638303583412,NA,NA,57.9886656561547,638.410353739295,21,0,0,1,70.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63020050000045982,Золочівська,Харківська,Богодухівський,селищна,50.2790531,35.9824347,73,970.2,23696,0.326806212018906,NA,NA,17.1873359275528,685.451369182005,31,0,0,1,17.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63020070000090466,Коломацька,Харківська,Богодухівський,селищна,49.8436,35.31349,34,321.8,6399,0.409282700421941,NA,NA,60.7761570745663,620.294728519964,NA,0,0,1,90.5,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63020090000096294,Краснокутська,Харківська,Богодухівський,селищна,50.0625892,35.1647821,66,1040.1,26040,0.275115207373272,NA,NA,45.9644048737885,622.9266499305,6,0,0,1,68.2,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040010000010092,Балаклійська,Харківська,Ізюмський,міська,49.4521336,36.8397826,37,1295.8,44548,0.591137649277184,NA,NA,86.2257891041979,703.268539154576,28,0,0,1,88.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040030000052515,Барвінківська,Харківська,Ізюмський,міська,48.9070045,37.0287573,60,1361.2,19092,0.410643201340876,NA,NA,132.212450697702,677.967750423256,12,0,0,1,52.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040050000042831,Борівська,Харківська,Ізюмський,селищна,49.3838133,37.6330137,38,877.7,15335,0.329638082817085,NA,NA,64.2550975777917,744.577654974836,7,0,0,1,5.2,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63040070000092606,Донецька,Харківська,Ізюмський,селищна,49.50817,36.57623,14,344.7,22236,0.756520957006656,NA,NA,79.0522703428243,687.573341023684,11,0,0,1,81.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040090000021240,Ізюмська,Харківська,Ізюмський,міська,49.1913721,37.2784125,16,414.7,48072,0.935659011482776,NA,NA,95.8065767505099,711.187870723964,37,1,0,1,30.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040110000053205,Куньєвська,Харківська,Ізюмський,сільська,49.392471,37.246738,18,333,4327,0,NA,NA,79.961756288156,722.801237882518,NA,0,0,1,31.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040130000098894,Оскільська,Харківська,Ізюмський,сільська,49.173799,37.4273429,27,856.2,8310,0,NA,NA,91.8542231874655,718.821861254704,5,0,0,1,19.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63040150000053402,Савинська,Харківська,Ізюмський,селищна,49.39625,37.05036,18,422.9,10200,0.508039215686275,NA,NA,90.2591407515862,711.889609542899,11,0,0,1,45.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060010000015783,Зачепилівська,Харківська,Красноградський,селищна,49.1954572,35.2408676,38,794.8,13999,0.236945496106865,NA,NA,131.545771311874,584.839474658422,10,0,0,1,145.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060030000041642,Кегичівська,Харківська,Красноградський,селищна,49.2862713,35.7694811,40,782.6,19633,0.419344980390159,NA,NA,118.089996478969,624.222091372466,4,1,0,1,117.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060050000033240,Красноградська,Харківська,Красноградський,міська,49.3741326,35.4494234,26,483.4,30691,0.641034831057965,NA,NA,109.46955597665,606.471560747295,26,1,0,1,122.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060070000031032,Наталинська,Харківська,Красноградський,сільська,49.346809,35.47588,30,502.5,10964,0,NA,NA,112.290172042592,607.043097459795,3,0,0,1,124.8,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060090000041888,Сахновщинська,Харківська,Красноградський,селищна,49.1517351,35.875332,64,1168.1,19453,0.354701074384414,NA,NA,130.38454064725,626.167914556132,8,1,0,1,129.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63060110000043554,Старовірівська,Харківська,Красноградський,сільська,49.55555,35.748138,22,602.8,9116,0,NA,NA,88.698256289363,634.329970901956,1,0,0,1,98.1,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63080010000040281,Великобурлуцька,Харківська,Куп’янський,селищна,50.05422,37.38939,51,837.9,14440,0.250277008310249,NA,NA,22.4556867169082,764.449932324206,1,0,0,1,21.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63080030000019649,Вільхуватська,Харківська,Куп’янський,сільська,50.185158,37.5181193,30,382.6,5962,0.323381415632338,NA,NA,7.72771635091707,778.641441289858,1,0,0,1,4.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080050000048455,Дворічанська,Харківська,Куп’янський,селищна,49.8509377,37.682613,55,1109.1,15831,0.207820099804182,NA,NA,24.807216948547,775.522033823484,6,0,0,1,1.1,True,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080070000080622,Кіндрашівська,Харківська,Куп’янський,сільська,49.769779,37.586632,32,404.8,5875,0,NA,NA,34.8961876261847,765.914374270032,1,0,0,1,2.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080090000067457,Куп’янська,Харківська,Куп’янський,міська,49.7132963,37.6141992,12,148.5,54431,0.970017085851812,NA,NA,36.5193752295242,765.625430252411,13,1,0,1,5.6,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080110000021737,Курилівська,Харківська,Куп’янський,сільська,49.6604248,37.6984775,13,416.6,9507,0,NA,NA,35.8983441089294,766.820428433915,1,0,0,1,1.1,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080130000077600,Петропавлівська,Харківська,Куп’янський,сільська,49.7165773,37.7192491,16,337.3,5106,0,NA,NA,30.4050668974628,771.829561552552,1,0,0,1,2.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63080150000094794,Шевченківська,Харківська,Куп’янський,селищна,49.6949729,37.1753112,60,976.1,18959,0.349543752307611,NA,NA,59.5281221193962,735.312403011762,23,0,0,1,32.9,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63100010000016136,Біляївська,Харківська,Лозівський,сільська,49.26566055,36.3094626143977,25,424.5,5531,0,NA,NA,108.605381808526,660.128276183414,2,0,0,1,109.2,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63100030000050119,Близнюківська,Харківська,Лозівський,селищна,48.85311,36.55186,97,1378.5,17094,0.202819702819703,NA,NA,151.883187925162,646.228338293437,34,0,0,1,66.5,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63100050000079487,Лозівська,Харківська,Лозівський,міська,48.8842428,36.3160254,91,1424.7,87724,0.791801559436414,NA,NA,150.181114195363,634.656753032315,72,0,0,1,79.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63100070000048302,Олексіївська,Харківська,Лозівський,сільська,49.394455,36.284039,25,654.1,6932,0,NA,NA,95.177007993111,663.334468298606,3,0,0,1,95.6,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63100090000052019,Первомайська,Харківська,Лозівський,міська,49.37393,36.22089,9,145.3,30080,0.94780585106383,NA,NA,98.5917662847296,658.251016748828,10,1,0,1,98.5,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120010000021682,Безлюдівська,Харківська,Харківський,селищна,49.87072,36.29848,11,138.1,23375,0.802566844919786,NA,NA,45.1971435054033,684.846643206582,12,0,0,1,43.5,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120030000035245,Височанська,Харківська,Харківський,селищна,49.8911681,36.1286649,6,63.6,26703,0.945137250496199,NA,NA,46.1803273695211,674.809410693918,1,0,0,1,45.6,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120050000019867,Вільхівська,Харківська,Харківський,сільська,49.98745,36.513748,16,219,12030,0.247049044056525,NA,NA,27.2060487939191,704.297370870805,14,0,0,1,27.9,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120070000018741,Дергачівська,Харківська,Харківський,міська,50.107307,36.1205965,38,543.8,42823,0.696378114564603,NA,NA,24.0930047576385,685.02586375976,3,0,0,1,28.9,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120090000046130,Липецька,Харківська,Харківський,сільська,50.203121,36.422314,17,362.5,13165,0,NA,NA,10.2438671934566,709.013560632845,28,0,0,1,5.4,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63120110000043456,Люботинська,Харківська,Харківський,міська,49.9435604,35.9185185,15,137.7,26669,0.774907195620383,NA,NA,47.2381482439431,663.878823638002,6,0,0,1,54.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120130000010762,Малоданилівська,Харківська,Харківський,селищна,50.0561227,36.1706244,7,104.7,13158,0.614455084359325,NA,NA,27.7504227201735,685.606420168356,2,0,0,1,27.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120150000086206,Мереф’янська,Харківська,Харківський,міська,49.8183386,36.0628675,9,131.7,25286,0.883769674918927,NA,NA,55.2783076578877,667.074334563343,9,0,0,1,54.9,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120170000093573,Нововодолазька,Харківська,Харківський,селищна,49.7181212,35.8601594,36,579.8,21484,0.510891826475517,NA,NA,71.0615025200356,649.162869285793,7,0,0,1,79.2,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120190000093717,Південноміська,Харківська,Харківський,міська,49.8847449,36.0666511,5,55.6,13715,0.958658403208166,NA,NA,48.1954470524811,670.496001160026,6,0,0,1,48.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120210000075842,Пісочинська,Харківська,Харківський,селищна,49.9622881,36.1239316,8,78.9,32490,0.924007386888273,NA,NA,38.7033276773071,677.960420895835,14,0,0,1,38.5,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120230000080742,Роганська,Харківська,Харківський,селищна,49.9035,36.479103,7,78.2,13371,0.243960810709745,NA,NA,36.8644075132399,698.125779437698,1,0,0,1,37.3,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120250000081463,Солоницівська,Харківська,Харківський,селищна,49.984881,36.0681717,18,246.7,34942,0.768645183446855,NA,NA,37.8658219615966,675.506422028065,15,0,0,1,43.0,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63120270000028556,Харківська,Харківська,Харківський,міська,49.9923181,36.2310146,1,349.8,1421125,1,NA,NA,33.672493427949,686.305563386897,601,1,0,1,32.5,False,2026-09-09,1144,7498,2026-08-29,2,hosts_facility,Kharkiv TEC-5,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.5664
UA63120290000021734,Циркунівська,Харківська,Харківський,сільська,50.08289,36.385342,9,132.4,8713,0,NA,NA,22.137076283532,700.642903122318,NA,0,0,1,19.1,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63140010000049419,Вовчанська,Харківська,Чугуївський,міська,50.2928843,36.9370028,75,1414.9,35642,0.636861006677515,NA,NA,6.04350825170989,746.196207667284,26,0,0,1,1.1,True,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,1,0.332,0.4164
UA63140030000091352,Зміївська,Харківська,Чугуївський,міська,49.6815177,36.354776,60,792.6,40563,0.429110272908809,NA,NA,63.0550933153908,679.992527708362,6,0,0,1,63.3,False,2026-09-09,1144,7498,2026-08-29,3,hosts_facility,Zmiivska TPP,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.8164
UA63140050000096783,Малинівська,Харківська,Чугуївський,селищна,49.8006602,36.7180703,3,246.7,8926,0.832175666591979,NA,NA,46.6354485516252,709.200306880353,2,0,0,1,49.8,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63140070000015310,Новопокровська,Харківська,Чугуївський,селищна,49.8377053,36.5549759,10,159.1,16301,0.745046316176922,NA,NA,42.759058484819,700.092504847346,2,0,0,1,44.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63140090000052369,Печенізька,Харківська,Чугуївський,селищна,49.865444,36.9391629,12,466.2,9278,0.534274628152619,NA,NA,44.2502271305704,726.610953988961,6,0,0,1,42.7,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
UA63140110000087562,Слобожанська,Харківська,Чугуївський,селищна,49.5989864,36.5242153,17,572.3,26399,0.51801204591083,NA,NA,69.3534838579388,687.761542701905,13,0,0,1,71.1,False,2026-09-09,1144,7498,2026-08-29,1.2,oblast_cascade,,Zmiivska TPP; Kharkiv TEC-5,0,0.332,0.3664
